거주동 코드,거주동 이름,통근권_코드,통근권_행정동수,출근_유출량,동일통근권_내부출근량,동일통근권_내부출근비율,외부통근권_출근량,외부통근권_이동비율,주요_목적지통근권코드,주요_목적지통근권_출근량,주요_목적지통근권_비중,목적지_개수,목적지_HHI,목적지_엔트로피,목적지_정규화엔트로피,유효_목적지수,최대_목적지비중,주요_출근목적지,출근_유입량,출근_순유입량,출근_유입유출비,통근권_대표업무중심지_코드,통근권_대표업무중심지_이름,대표업무중심지_출근유입량,내부통근_출근량,내부통근_비중,루바인_모듈러리티,간선필터_분위수,간선필터_최소이동량
11680565,청담동,1,118,1123865.08,759403.07,0.6757066159578513,364462.0100000001,0.32429338404214864,1,759403.07,0.6757066159578513,414,0.044180855812842014,4.19604016888368,0.6963381175602166,66.42278657240004,0.16239165469933453,청담동 | 삼성1동 | 논현2동 | 역삼1동 | 압구정동,3527353.64,2403488.56,3.1385917249070503,11680640,역삼1동,16119655.08,182506.31,0.16239165469933453,0.30782946022911206,0.25,442.0
11680580,삼성1동,1,118,821486.1,633179.8,0.7707736016470639,188306.29999999993,0.22922639835293615,1,633179.8,0.7707736016470638,413,0.09560289364376381,3.759184583820677,0.6240918553377369,42.91341941174372,0.28654195122717235,삼성1동 | 대치2동 | 역삼1동 | 삼성2동 | 청담동,6904409.36,6082923.260000001,8.404779289631316,11680640,역삼1동,16119655.08,235390.23,0.28654195122717235,0.30782946022911206,0.25,442.0
11680590,삼성2동,1,118,1404016.23,1015039.39,0.7229541712633906,388976.83999999997,0.2770458287366094,1,1015039.39,0.7229541712633906,410,0.03829665950588916,4.170088946465945,0.6931482731869044,64.72120857416495,0.11515251501045683,삼성2동 | 역삼1동 | 삼성1동 | 청담동 | 논현2동,3378520.66,1974504.4300000002,2.4063259297223367,11680640,역삼1동,16119655.08,161676.0,0.11515251501045683,0.30782946022911206,0.25,442.0
11680600,대치1동,1,118,983572.79,595299.11,0.6052415398762708,388273.68000000005,0.39475846012372917,1,595299.11,0.6052415398762708,408,0.020146986985545484,4.705604583678538,0.7827974447242828,110.56511060587324,0.07233843872399112,대치1동 | 역삼1동 | 여의동 | 서초3동 | 종로1.2.3.4가동,1026697.23,43124.439999999944,1.0438446858620396,11680640,역삼1동,16119655.08,71150.12,0.07233843872399112,0.30782946022911206,0.25,442.0
11680610,대치2동,1,118,1727183.06,1192772.99,0.6905886339575378,534410.0700000001,0.3094113660424623,1,1192772.99,0.6905886339575378,412,0.029924073771444838,4.453667350091979,0.7396861117592451,85.94154450565514,0.11836484199885564,대치2동 | 삼성1동 | 역삼1동 | 대치4동 | 여의동,4258662.28,2531479.22,2.4656693193829726,11680640,역삼1동,16119655.08,204437.75,0.11836484199885564,0.30782946022911206,0.25,442.0
11680630,대치4동,1,118,916990.75,711800.19,0.7762348638740357,205190.56000000006,0.22376513612596424,1,711800.19,0.7762348638740357,405,0.04197929280296545,4.097669726089265,0.6825027986517509,60.199841901431874,0.13084629261527447,대치4동 | 역삼1동 | 역삼2동 | 대치2동 | 삼성1동,3759543.02,2842552.27,4.099870167719795,11680640,역삼1동,16119655.08,119984.84,0.13084629261527447,0.30782946022911206,0.25,442.0
11680640,역삼1동,1,118,2308603.58,1924060.1500000001,0.8334302894912777,384543.42999999993,0.1665697105087223,1,1924060.1500000001,0.8334302894912777,425,0.10096250729186385,3.5975469605054875,0.5944305941455332,36.508567552334604,0.2934540368338162,역삼1동 | 역삼2동 | 서초2동 | 서초3동 | 논현2동,16119655.08,13811051.5,6.982426614793693,11680640,역삼1동,16119655.08,677469.04,0.2934540368338162,0.30782946022911206,0.25,442.0
11680650,역삼2동,1,118,1787296.76,1303613.28,0.7293770733406354,483683.48,0.2706229266593646,1,1303613.28,0.7293770733406354,418,0.04527235122336244,4.14573074589755,0.6868931322622448,63.16376170119427,0.14349586243305226,역삼1동 | 역삼2동 | 대치4동 | 여의동 | 도곡1동,4361041.16,2573744.4000000004,2.440020738357966,11680640,역삼1동,16119655.08,206068.65,0.11529627010569861,0.30782946022911206,0.25,442.0
11680655,도곡1동,1,118,1106204.69,785467.79,0.7100564634199843,320736.8999999999,0.2899435365800157,1,785467.79,0.7100564634199843,407,0.029530254125045983,4.318113323454688,0.7186299840234801,75.04690540521273,0.09214911211414228,역삼1동 | 도곡1동 | 양재1동 | 역삼2동 | 여의동,2820917.87,1714713.1800000002,2.5500867023082323,11680640,역삼1동,16119655.08,91002.73,0.08226572425759648,0.30782946022911206,0.25,442.0
11680656,도곡2동,1,118,1123647.73,733991.35,0.6532219399401982,389656.38,0.34677806005980183,1,733991.35,0.6532219399401982,397,0.021487783695412634,4.562030538672153,0.7623795315795463,95.777762965236,0.06627931335739895,도곡2동 | 역삼1동 | 여의동 | 도곡1동 | 대치1동,1340127.73,216480.0,1.1926582453025558,11680640,역삼1동,16119655.08,74474.6,0.06627931335739895,0.30782946022911206,0.25,442.0
11680660,개포1동,1,118,1100186.38,765083.1900000001,0.695412344588378,335103.1899999998,0.304587655411622,1,765083.1900000001,0.6954123445883779,394,0.020565159315676304,4.551330815759627,0.7615568236929866,94.75843045280511,0.06728496311688571,개포1동 | 역삼1동 | 여의동 | 도곡1동 | 삼성1동,331879.32,-768307.0599999998,0.30165736100096063,11680640,역삼1동,16119655.08,74026.0,0.06728496311688571,0.30782946022911206,0.25,442.0
11680670,개포2동,1,118,1900965.77,1264260.43,0.6650621752121291,636705.3400000001,0.3349378247878709,1,1264260.43,0.6650621752121291,400,0.018876431519693728,4.635248549417652,0.7736419890283818,103.05352870688075,0.0641654057768752,개포2동 | 역삼1동 | 여의동 | 서초3동 | 대치2동,507818.87,-1393146.9,0.26713730358227333,11680640,역삼1동,16119655.08,121976.24,0.0641654057768752,0.30782946022911206,0.25,442.0
11680675,개포3동,1,118,814746.29,567102.1,0.6960474775527974,247644.19000000006,0.3039525224472026,1,567102.1,0.6960474775527974,377,0.017658203276884468,4.595869843668999,0.7747268864397855,99.0742772101385,0.0575215506657907,역삼1동 | 개포3동 | 서초3동 | 여의동 | 대치2동,516786.0,-297960.29000000004,0.6342907066198484,11680640,역삼1동,16119655.08,36339.04,0.044601663666366614,0.30782946022911206,0.25,442.0
11680690,개포4동,1,118,1060399.92,806789.27,0.7608349027412225,253610.6499999999,0.23916509725877755,1,806789.27,0.7608349027412225,367,0.03032151751622997,4.260777055273435,0.7215099031868947,70.8650281089314,0.09406301162301108,양재2동 | 역삼1동 | 개포4동 | 양재1동 | 서초3동,586487.04,-473912.8799999999,0.553080992310901,11680640,역삼1동,16119655.08,72694.49,0.06855384334619717,0.30782946022911206,0.25,442.0
11680700,세곡동,1,118,2097804.38,1617002.43,0.7708070616193489,480801.94999999995,0.2291929383806511,1,1617002.43,0.7708070616193489,413,0.024316725699560095,4.456419862357162,0.7398453781792522,86.17842552038772,0.09072980865832686,세곡동 | 역삼1동 | 문정2동 | 수서동 | 내곡동,827596.2,-1270208.18,0.3945058976376053,11680640,역삼1동,16119655.08,190333.39,0.09072980865832686,0.30782946022911206,0.25,442.0
11680720,일원본동,1,118,1021332.27,724931.2,0.7097897729208145,296401.07000000007,0.29021022707918553,1,724931.2,0.7097897729208145,403,0.02207402520333122,4.550134920239499,0.758490254606553,94.64517700347616,0.0924627790327236,일원본동 | 역삼1동 | 수서동 | 여의동 | 삼성1동,771079.59,-250252.68000000005,0.7549742749242614,11680640,역삼1동,16119655.08,94435.22,0.0924627790327236,0.30782946022911206,0.25,442.0
11680730,일원1동,1,118,660192.91,501038.24,0.7589270233150489,159154.67000000004,0.24107297668495112,1,501038.24,0.7589270233150489,362,0.02119783730283402,4.47386889249466,0.759358293142458,87.6953514195235,0.055703582154494814,일원1동 | 일원본동 | 역삼1동 | 수서동 | 개포3동,269327.97000000003,-390864.94,0.40795344197198363,11680640,역삼1동,16119655.08,36775.11,0.055703582154494814,0.30782946022911206,0.25,442.0
11680750,수서동,1,118,675848.83,542213.87,0.8022709309121687,133634.95999999996,0.19772906908783133,1,542213.87,0.8022709309121687,391,0.03183023921669339,4.296521443664719,0.7198411717251655,73.44387019554009,0.130283631622178,수서동 | 일원본동 | 역삼1동 | 세곡동 | 문정2동,1386166.23,710317.4,2.051000413805555,11680640,역삼1동,16119655.08,88052.04,0.130283631622178,0.30782946022911206,0.25,442.0
11710510,풍납1동,1,118,581108.41,430205.52,0.7403188675242198,150902.89,0.25968113247578023,1,430205.52,0.7403188675242198,352,0.017395748572790016,4.660042579281276,0.7947366469218533,105.64058016087476,0.06196318858988807,풍납2동 | 풍납1동 | 천호2동 | 역삼1동 | 잠실6동,193210.73,-387897.68000000005,0.3324865492826029,11680640,역삼1동,16119655.08,25691.69,0.0442115267270009,0.30782946022911206,0.25,442.0
11710520,풍납2동,1,118,1195827.3800000001,882163.5800000001,0.7377014398181784,313663.80000000005,0.26229856018182157,1,882163.5800000001,0.7377014398181784,413,0.06084330840188738,4.222834206758568,0.7010659828257406,68.2265787559665,0.2285518165673711,풍납2동 | 잠실6동 | 역삼1동 | 성내1동 | 문정2동,1686986.75,491159.3699999999,1.4107276503403023,11680640,역삼1동,16119655.08,273308.52,0.2285518165673711,0.30782946022911206,0.25,442.0
11710531,거여1동,1,118,630136.68,492549.0,0.7816542277780115,137587.68000000005,0.21834577222198848,1,492549.0,0.7816542277780116,357,0.017996709114559424,4.597853756352384,0.7822491393038193,99.27102702798999,0.0565717266292132,문정2동 | 거여1동 | 오금동 | 거여2동 | 역삼1동,359728.87,-270407.81000000006,0.5708743537989249,11680640,역삼1동,16119655.08,35457.14,0.05626896691682826,0.30782946022911206,0.25,442.0
11710532,거여2동,1,118,941953.24,712156.37,0.75604216829277,229796.87,0.24395783170722996,1,712156.37,0.75604216829277,360,0.017745365827734616,4.626867716323513,0.7860662488467086,102.19346334925856,0.06369442500139391,거여2동 | 문정2동 | 거여1동 | 역삼1동 | 오금동,371175.27,-570777.97,0.39404850924447166,11680640,역삼1동,16119655.08,59997.17,0.06369442500139391,0.30782946022911206,0.25,442.0
11710540,마천1동,1,118,571059.97,441361.34,0.7728808937527175,129698.62999999995,0.2271191062472825,1,441361.34,0.7728808937527175,323,0.017502832561652113,4.577855964625764,0.7923384289195735,97.3055438676398,0.046233007717210506,문정2동 | 마천2동 | 오금동 | 거여1동 | 마천1동,125023.14,-446036.82999999996,0.2189317174516715,11680640,역삼1동,16119655.08,20437.95,0.03578949860554926,0.30782946022911206,0.25,442.0
11710550,마천2동,1,118,675587.53,549681.79,0.8136351924672145,125905.73999999999,0.18636480753278556,1,549681.79,0.8136351924672145,319,0.023167627962274936,4.420776425177452,0.7668048372311579,83.16082845965079,0.08516470101216936,마천2동 | 오금동 | 문정2동 | 거여2동 | 거여1동,272801.78,-402785.75,0.4037993122815633,11680640,역삼1동,16119655.08,57536.21,0.08516470101216936,0.30782946022911206,0.25,442.0
11710561,방이1동,1,118,752620.26,533420.76,0.708751528958309,219199.5,0.29124847104169105,1,533420.76,0.708751528958309,344,0.017434653782962495,4.617417434450951,0.7905668084638933,101.23225531212543,0.052161617334085586,방이1동 | 잠실6동 | 방이2동 | 역삼1동 | 문정2동,533945.61,-218674.65000000002,0.7094488925929259,11680640,역삼1동,16119655.08,39257.89,0.052161617334085586,0.30782946022911206,0.25,442.0
11710562,방이2동,1,118,1669577.66,1335884.37,0.8001331127058805,333693.2899999998,0.19986688729411953,1,1335884.37,0.8001331127058804,394,0.024921082922205677,4.427931119385601,0.740908823224667,83.75795232951123,0.08037783639246827,잠실6동 | 방이2동 | 역삼1동 | 삼성1동 | 문정2동,1382695.07,-286882.58999999985,0.8281705626080311,11680640,역삼1동,16119655.08,113084.64,0.0677324827166171,0.30782946022911206,0.25,442.0
11710566,오륜동,1,118,680956.96,456797.15,0.6708164786214976,224159.80999999994,0.3291835213785023,1,456797.15,0.6708164786214976,359,0.01677423775464154,4.6753309457047845,0.7946752934792194,107.26806112251113,0.05136186580720168,오륜동 | 잠실6동 | 여의동 | 풍납2동 | 종로1.2.3.4가동,657128.83,-23828.130000000005,0.9650078765624188,11680640,역삼1동,16119655.08,34975.22,0.05136186580720168,0.30782946022911206,0.25,442.0
11710570,오금동,1,118,1910583.7,1443779.85,0.7556747448436831,466803.84999999986,0.2443252551563168,1,1443779.85,0.7556747448436831,405,0.018495236592887487,4.675978793972392,0.778825241332511,107.33757706553918,0.08517294479168853,오금동 | 문정2동 | 가락본동 | 역삼1동 | 잠실6동,1022138.4500000001,-888445.2499999999,0.5349875276335708,11680640,역삼1동,16119655.08,162730.04,0.08517294479168853,0.30782946022911206,0.25,442.0
11710580,송파1동,1,118,1394994.7,1075485.77,0.7709604703157654,319508.92999999993,0.2290395296842346,1,1075485.77,0.7709604703157654,379,0.020059533057317887,4.5322845424162646,0.7633274789190689,92.97071419349506,0.056702272775660006,역삼1동 | 송파1동 | 잠실6동 | 문정2동 | 삼성1동,778006.52,-616988.1799999999,0.557712885934262,11680640,역삼1동,16119655.08,72404.36,0.05190296421914722,0.30782946022911206,0.25,442.0
11710590,송파2동,1,118,916098.54,660734.36,0.7212481312326946,255364.18000000005,0.27875186876730534,1,660734.36,0.7212481312326946,345,0.016849764838609272,4.6151735037154635,0.7897900955906597,101.00535181608136,0.046618336494674464,송파2동 | 역삼1동 | 문정2동 | 가락본동 | 여의동,327274.57,-588823.97,0.3572482169876616,11680640,역삼1동,16119655.08,42706.99,0.046618336494674464,0.30782946022911206,0.25,442.0
11710600,석촌동,1,118,1796361.71,1392389.44,0.7751164101577293,403972.27,0.2248835898422707,1,1392389.44,0.7751164101577293,396,0.019508557028540652,4.551686395033454,0.7609716087658858,94.79213057787243,0.058541606300437116,역삼1동 | 석촌동 | 문정2동 | 잠실6동 | 삼성1동,980680.3,-815681.4099999999,0.5459258536522692,11680640,역삼1동,16119655.08,98140.04,0.05463267194667604,0.30782946022911206,0.25,442.0
11710610,삼전동,1,118,1666415.25,1323590.25,0.7942739662278054,342825.0,0.20572603377219453,1,1323590.25,0.7942739662278054,384,0.021993206729042942,4.447438360661154,0.747387920104043,85.4078793560788,0.061627838559446695,역삼1동 | 삼전동 | 삼성1동 | 문정2동 | 잠실본동,653598.51,-1012816.74,0.39221827212635024,11680640,역삼1동,16119655.08,91708.41,0.05503334778051269,0.30782946022911206,0.25,442.0
11710620,가락본동,1,118,1397624.12,1079785.67,0.7725866021831391,317838.4500000002,0.22741339781686093,1,1079785.67,0.7725866021831392,410,0.024113928575887646,4.52505835781488,0.7521509557841677,92.30131217437774,0.0951995090067564,가락본동 | 문정2동 | 역삼1동 | 가락1동 | 가락2동,2036778.85,639154.73,1.4573151828547435,11680640,역삼1동,16119655.08,133053.13,0.0951995090067564,0.30782946022911206,0.25,442.0
11710631,가락1동,1,118,1359409.5,996945.52,0.7333665977764611,362463.98,0.266633402223539,1,996945.52,0.7333665977764611,415,0.02117821115489328,4.643055819616718,0.7702125580353961,103.86124437494315,0.08390799093282783,가락1동 | 문정2동 | 역삼1동 | 가락본동 | 잠실6동,914408.74,-445000.76,0.6726514269614858,11680640,역삼1동,16119655.08,114065.32,0.08390799093282783,0.30782946022911206,0.25,442.0
11710632,가락2동,1,118,1374337.08,1062565.21,0.7731474508422634,311771.8700000001,0.22685254915773653,1,1062565.21,0.7731474508422634,373,0.02096387365339148,4.5182548120318335,0.7630152793456727,91.67546736716598,0.06983577129418643,문정2동 | 가락본동 | 가락2동 | 역삼1동 | 오금동,697269.48,-677067.6000000001,0.5073496816370551,11680640,역삼1동,16119655.08,72183.49,0.05252240592970103,0.30782946022911206,0.25,442.0
11710641,문정1동,1,118,1056734.94,832056.99,0.7873847627296208,224677.94999999995,0.21261523727037923,1,832056.99,0.7873847627296208,375,0.03259430698409022,4.331215433197481,0.7307692746997521,76.03664789438264,0.13498417114891648,문정2동 | 문정1동 | 가락본동 | 역삼1동 | 장지동,712088.47,-344646.47,0.6738572209981057,11680640,역삼1동,16119655.08,58468.9,0.05532976888225159,0.30782946022911206,0.25,442.0
11710642,문정2동,1,118,1684394.78,1363770.06,0.8096498969202458,320624.72,0.19035010307975425,1,1363770.06,0.8096498969202458,410,0.045294772570788844,4.235708764857416,0.7040555378493124,69.11064457498267,0.18111672134248719,문정2동 | 역삼1동 | 잠실6동 | 가락본동 | 삼성1동,4744945.67,3060550.8899999997,2.8170033096397984,11680640,역삼1동,16119655.08,305072.06,0.18111672134248719,0.30782946022911206,0.25,442.0
11710646,장지동,1,118,1456604.03,1150943.84,0.7901556059816751,305660.18999999994,0.2098443940183249,1,1150943.84,0.7901556059816751,380,0.026761675692109504,4.451461256061937,0.7493826468425961,85.75215835602519,0.10793172802082664,문정2동 | 장지동 | 역삼1동 | 문정1동 | 가락본동,583402.0499999999,-873201.9800000001,0.400522062265611,11680640,역삼1동,16119655.08,96505.87,0.06625401825916957,0.30782946022911206,0.25,442.0
11710647,위례동,1,118,1699016.08,1266176.09,0.745240792541528,432839.99,0.2547592074584721,1,1266176.09,0.745240792541528,395,0.021324770675347923,4.595796757049023,0.7686711099296321,99.0670364706944,0.0765480630412868,문정2동 | 위례동 | 역삼1동 | 가락본동 | 잠실6동,534492.19,-1164523.8900000001,0.31458924744255506,11680640,역삼1동,16119655.08,125523.13,0.07387989523913158,0.30782946022911206,0.25,442.0
11710650,잠실본동,1,118,1792426.17,1376244.12,0.7678107712520177,416182.0499999998,0.2321892287479823,1,1376244.12,0.7678107712520176,401,0.02459809414829225,4.427621989124269,0.7386804274304203,83.73206421342518,0.0762430510596707,역삼1동 | 잠실본동 | 삼성1동 | 대치2동 | 잠실6동,1123862.25,-668563.9199999999,0.6270061600361482,11680640,역삼1동,16119655.08,135182.0,0.07541844805803076,0.30782946022911206,0.25,442.0
11710670,잠실2동,1,118,1617774.66,1004771.78,0.621082654366709,613002.8799999999,0.37891734563329105,1,1004771.78,0.6210826543667088,400,0.022211550281906148,4.597952942350957,0.767417199283995,99.28087381225858,0.08322424212034574,잠실2동 | 역삼1동 | 여의동 | 삼성1동 | 종로1.2.3.4가동,815574.66,-802199.9999999999,0.5041336597520943,11680640,역삼1동,16119655.08,134638.07,0.08322424212034574,0.30782946022911206,0.25,442.0
11710680,잠실3동,1,118,1498351.69,1005868.01,0.6713163649850457,492483.67999999993,0.3286836350149543,1,1005868.01,0.6713163649850457,403,0.02086321915986405,4.622667898517049,0.7705812273195588,101.76516942993176,0.08000458824189667,잠실3동 | 잠실6동 | 역삼1동 | 여의동 | 잠실2동,1122336.59,-376015.09999999986,0.7490475016583057,11680640,역삼1동,16119655.08,119875.01,0.08000458824189667,0.30782946022911206,0.25,442.0
11710690,잠실4동,1,118,986424.04,631579.36,0.6402716624789476,354844.68000000005,0.3597283375210523,1,631579.36,0.6402716624789476,368,0.020314150415596983,4.625879651846125,0.7829747314413642,102.09253948615466,0.0721528035752251,잠실6동 | 잠실4동 | 역삼1동 | 여의동 | 풍납2동,384972.14,-601451.9,0.3902704358259557,11680640,역삼1동,16119655.08,51576.72,0.052286560250498354,0.30782946022911206,0.25,442.0
11710710,잠실6동,1,118,971658.96,689064.4,0.7091628116103618,282594.55999999994,0.29083718838963823,1,689064.4,0.7091628116103617,402,0.054497777006104454,4.274161010351147,0.7127816494128753,71.81985790809212,0.21258203598513617,잠실6동 | 역삼1동 | 문정2동 | 방이2동 | 여의동,4462691.6,3491032.6399999997,4.592857971484151,11680640,역삼1동,16119655.08,206557.24,0.21258203598513617,0.30782946022911206,0.25,442.0
11710720,잠실7동,1,118,435589.29,283540.1,0.6509345075954461,152049.19,0.34906549240455387,1,283540.1,0.6509345075954461,342,0.01888779085638158,4.551147887496624,0.779999230924119,94.74109804305962,0.04974415234130298,역삼1동 | 여의동 | 잠실본동 | 잠실7동 | 삼성1동,462098.17,26508.880000000005,1.060857510982421,11680640,역삼1동,16119655.08,17616.55,0.0404430283398382,0.30782946022911206,0.25,442.0
11740515,강일동,1,118,1417636.92,1023845.79,0.7222200378359221,393791.1299999999,0.2777799621640779,1,1023845.79,0.7222200378359221,389,0.021656823168416994,4.652029964374572,0.7800734586272677,104.7975050024036,0.10327876477709118,강일동 | 고덕2동 | 상일1동 | 길동 | 상일2동,539944.9400000001,-877691.9799999999,0.38087674804631927,11680640,역삼1동,16119655.08,146411.79,0.10327876477709118,0.30782946022911206,0.25,442.0
11740525,상일1동,1,118,1788691.22,1212480.9,0.6778592562219878,576210.3200000001,0.3221407437780122,1,1212480.9,0.6778592562219878,400,0.021440244216262404,4.658612964841167,0.7775416057647927,105.48966276456348,0.09984499728242642,상일1동 | 상일2동 | 역삼1동 | 고덕2동 | 길동,917006.68,-871684.5399999999,0.5126690787915871,11680640,역삼1동,16119655.08,178591.87,0.09984499728242642,0.30782946022911206,0.25,442.0
11740526,상일2동,1,118,678046.64,486013.08999999997,0.7167841580927234,192033.55000000005,0.28321584190727656,1,486013.08999999997,0.7167841580927234,363,0.027123667660676077,4.54562168114324,0.7711759458853087,94.21898317112502,0.12208387316837083,상일2동 | 상일1동 | 강일동 | 길동 | 역삼1동,951212.59,273165.94999999995,1.4028719174834343,11680640,역삼1동,16119655.08,82778.56,0.12208387316837083,0.30782946022911206,0.25,442.0
11740530,명일1동,1,118,1240482.9,861208.04,0.6942522464437035,379274.85999999987,0.3057477535562964,1,861208.04,0.6942522464437034,380,0.017466747697146002,4.682131513857957,0.7882149040254811,108.00003096724808,0.07436412867924258,명일1동 | 길동 | 역삼1동 | 상일1동 | 여의동,527873.26,-712609.6399999999,0.42553852213521043,11680640,역삼1동,16119655.08,92247.43,0.07436412867924258,0.30782946022911206,0.25,442.0
11740540,명일2동,1,118,773341.81,529143.25,0.6842294612262073,244198.56000000006,0.31577053877379274,1,529143.25,0.6842294612262073,359,0.01808467393898897,4.6362966291648275,0.7880405531127328,103.16159364363706,0.0599752003580409,상일1동 | 명일2동 | 길동 | 명일1동 | 역삼1동,430244.91,-343096.9000000001,0.5563450785106264,11680640,역삼1동,16119655.08,38180.03,0.04937018729143843,0.30782946022911206,0.25,442.0
