거주동 코드,거주동 이름,대표_편도통근시간_분,대표_편도통근거리_km,대표_편도교통비_원,월_통근시간_분,월_통근시간_시간,월_통근교통비_원,월_통근시간_기회비용_원,주요_출근목적지_목록,주요목적지_누적출근비중,거주동_전체_출근량,선택목적지_출근량합,API_경로포함률,교통비_산출포함률,내부통근비중,대표_편도도보시간_분,도보시간_산출포함률,대표_편도환승횟수,환승횟수_산출포함률,월평균_출근일수_가정,시간가치_원_시간
11110640,이화동,20.955718844,3.9125521064392,1526.2703561207584,880.140191448,14.6690031908,64103.35495707185,151384.112929056,"이화동, 종로5.6가동, 종로1.2.3.4가동, 혜화동, 광희동",0.802151044065208,401502.7,322065.81,1.0,0.7593968760608274,0.24060312393917255,9.104108838210953,0.7593968760608274,0.35630761726838756,0.7593968760608274,21.0,10320.0
11110650,혜화동,24.8816412773,5.3386644048972,1485.8549329404366,1045.0289336466,17.417148894110003,62405.90718349833,179744.97658721523,"혜화동, 종로1.2.3.4가동, 이화동, 종로5.6가동, 역삼1동",0.8004590093681481,760903.86,609072.35,1.0,0.8517114920747921,0.1482885079252079,8.163841534694354,0.8517114920747921,0.2908545274040453,0.8517114920747921,21.0,10320.0
11110670,창신1동,23.0691810124,4.8529856687335995,1494.386037094863,968.9056025208,16.14842670868,62764.21355798424,166651.7636335776,"종로1.2.3.4가동, 창신1동, 종로5.6가동, 창신2동, 광희동",0.8010985757961923,204779.68,164048.71,1.0,0.9110668410620236,0.08893315893797642,9.648519552654122,0.9110668410620236,0.4197692079346318,0.9110668410620236,21.0,10320.0
11110680,창신2동,23.5905393378,4.6232307998,1495.0546572134404,990.8026521876,16.51337753646,62792.29560296449,170418.0561762672,"종로1.2.3.4가동, 창신1동, 종로5.6가동, 창신2동, 광희동",0.8019046207228091,361303.43,289730.89,1.0,0.9258567838589803,0.0741432161410197,10.085005465478325,0.9258567838589803,0.21957961639314072,0.9258567838589803,21.0,10320.0
11110690,창신3동,25.6011883418,6.0840888168316,1426.1173962937014,1075.2499103556,17.92083183926,59896.93064433546,184942.9845811632,"종로1.2.3.4가동, 종로5.6가동, 명동, 숭인1동, 창신1동",0.802906587000897,322678.11,259080.38,1.0,0.9756165248792672,0.0243834751207328,8.253222104722727,0.9756165248792672,0.8052378245472256,0.9756165248792672,21.0,10320.0
11110700,숭인1동,23.4705466332,5.8321110310082,1481.8990907313575,985.7629585944001,16.42938264324,62239.76181071702,169551.2288782368,"종로1.2.3.4가동, 창신1동, 종로5.6가동, 숭인1동, 숭인2동",0.8021343981177902,369557.11,296434.47,1.0,0.9533694917463548,0.046630508253645404,7.081474958224749,0.9533694917463548,0.8404304433860067,0.9533694917463548,21.0,10320.0
11110710,숭인2동,23.6502191218,5.3553892413658,1527.8205108915997,993.3092031156,16.55515338526,64168.461457447185,170849.18293588317,"종로1.2.3.4가동, 명동, 숭인2동, 종로5.6가동, 소공동",0.802870783073413,695525.21,558416.87,1.0,0.949119535016913,0.05088046498308692,7.002263696941695,0.949119535016913,0.29800748807679167,0.949119535016913,21.0,10320.0
11140520,소공동,15.46147863,2.149758877637,2194.1438415727284,649.38210246,10.823035041,92154.0413460546,111693.72162312,"소공동, 명동, 회현동, 충현동, 종로1.2.3.4가동",0.8008913545407705,392164.94,314081.51,1.0,0.6245268306306857,0.3754731693693143,9.265984016507089,0.6245268306306857,0.3951975032873688,0.6245268306306857,21.0,10320.0
11140540,회현동,16.6198190974,2.3853514015416,1502.9867164727889,698.0324020908,11.63387336818,63125.442091857134,120061.57315961759,"회현동, 명동, 소공동, 종로1.2.3.4가동, 충현동",0.8022596629449977,302833.66,242951.23,1.0,0.5806033169702414,0.4193966830297587,9.921473094573416,0.5806033169702414,0.32949038252140894,0.5806033169702414,21.0,10320.0
11140550,명동,17.0822086353,2.4168670929467,1856.8055961289695,717.4527626826,11.95754604471,77985.83503741672,123401.8751814072,"명동, 소공동, 종로1.2.3.4가동, 회현동, 을지로동",0.8001969364485794,530242.12,424298.12,1.0,0.6091153314560998,0.39088466854390025,10.451682492514472,0.6091153314560998,0.3541241630854347,0.6091153314560998,21.0,10320.0
11140570,필동,18.198466035,3.5750277398579997,1580.4279712807977,764.33557347,12.7389262245,66377.9747937935,131465.71863684,"필동, 명동, 을지로동, 광희동, 종로1.2.3.4가동",0.8028411047292112,295478.02,237221.9,1.0,0.8337613011277627,0.16623869887223736,9.820721821204177,0.8337613011277627,0.2836736177686919,0.8337613011277627,21.0,10320.0
11140580,장충동,21.6802948021,3.9642473672802,1398.0051395363769,910.5723816882,15.176206361470001,58716.21586052783,156618.4496503704,"장충동, 을지로동, 광희동, 필동, 종로1.2.3.4가동",0.8045780520377852,269398.86,216752.41,1.0,0.8802117125249035,0.1197882874750966,12.779123445861075,0.8802117125249035,0.19114471201808284,0.8802117125249035,21.0,10320.0
11140590,광희동,19.3678054812,4.0217887309222,1509.5599999873077,813.4478302104001,13.557463836840002,63401.519999466924,139913.02679618882,"광희동, 명동, 을지로동, 회현동, 종로1.2.3.4가동",0.8020256907859186,430432.92,345218.26,1.0,0.8193963436348934,0.18060365636510653,8.905600720647593,0.8193963436348934,0.2174672149499716,0.8193963436348934,21.0,10320.0
11140605,을지로동,17.5581911494,2.5006929590429,1549.2803605249467,737.4440282748,12.290733804579999,65069.77514204776,126840.37286326558,"을지로동, 명동, 종로1.2.3.4가동, 필동, 광희동",0.8011909703412987,293794.05,235385.14,1.0,0.7187230680747306,0.28127693192526937,8.541184066330526,0.7187230680747306,0.35133868248672356,0.7187230680747306,21.0,10320.0
11140615,신당동,19.502857913899998,4.1151210398022995,1543.746097262508,819.1200323837999,13.652000539729999,64837.33608502534,140888.64557001358,"신당동, 광희동, 회현동, 명동, 종로1.2.3.4가동",0.8019840464576354,448684.05,359837.45,1.0,0.878790214859515,0.12120978514048496,8.393683602824842,0.878790214859515,0.4126667387430272,0.878790214859515,21.0,10320.0
11140625,다산동,23.9397949728,5.2762705987864,1493.7207178153753,1005.4713888576,16.75785648096,62736.27014824576,172941.0788835072,"다산동, 광희동, 종로1.2.3.4가동, 신당동, 명동",0.8001647012967272,751760.93,601532.5599999999,1.0,0.9092900806566481,0.09070991934335193,11.014328959796856,0.9092900806566481,0.4323051671255448,0.9092900806566481,21.0,10320.0
11140635,약수동,23.2046317938,5.9222931945804,1456.7192172350867,974.5945353396,16.24324225566,61182.20712387364,167630.2600784112,"다산동, 약수동, 종로1.2.3.4가동, 명동, 여의동",0.8020301061975027,605537.78,485659.53,1.0,0.9476459362385002,0.052354063761499745,8.092498099105473,0.9476459362385002,0.553050472067126,0.9476459362385002,21.0,10320.0
11140645,청구동,25.2986267995,5.9501676415895,1561.6762387533736,1062.542325579,17.70903875965,65590.40202764168,182757.279999588,"종로1.2.3.4가동, 다산동, 여의동, 청구동, 역삼1동",0.8005055363254255,578371.89,462989.9,1.0,0.9587808502950064,0.04121914970499356,10.920876214005277,0.9587808502950064,0.5001133940056625,0.9587808502950064,21.0,10320.0
11140650,신당5동,22.2130890052,5.026076037341,1458.575530960881,932.9497382184001,15.549162303640001,61260.172300357,160467.3549735648,"명동, 신당동, 신당5동, 종로1.2.3.4가동, 왕십리도선동",0.8008344656307754,561851.78,449950.27,1.0,0.9525946278463173,0.04740537215368267,6.814235859772718,0.9525946278463173,0.448039935474759,0.9525946278463173,21.0,10320.0
11140665,동화동,24.6751918592,5.6614902961284,1525.6194839521218,1036.3580580864,17.27263430144,64076.01832598911,178253.5859908608,"종로1.2.3.4가동, 동화동, 신당동, 을지로동, 여의동",0.801271327487617,481418.05,385746.48,1.0,0.9384617845378654,0.06153821546213462,9.491497421269461,0.9384617845378654,0.7458976911323483,0.9384617845378654,21.0,10320.0
11140670,황학동,24.723146848,4.9656459215436,1407.5667625051765,1038.3721676159998,17.306202793599997,59117.80402521741,178600.01282995197,"명동, 황학동, 종로1.2.3.4가동, 신당동, 광희동",0.8014122677999066,693440.72,555731.9,1.0,0.9423073607975356,0.05769263920246435,10.520516631643416,0.9423073607975356,0.35617352070772323,0.9423073607975356,21.0,10320.0
11140680,중림동,25.8687451907,5.3835211738719,1504.3863627570508,1086.4872980094,18.10812163349,63184.227235796134,186875.8152576168,"회현동, 소공동, 명동, 여의동, 종로1.2.3.4가동",0.8007411314697399,652683.12,522630.22000000003,1.0,0.9371988286479109,0.06280117135208906,9.995945374749832,0.9371988286479109,0.40393270021402716,0.9371988286479109,21.0,10320.0
11170510,후암동,26.6719311919,5.0434101926052,1502.2017512355947,1120.2211100598001,18.670351834330003,63092.473551894975,192678.03093028563,"회현동, 소공동, 명동, 한강로동, 종로1.2.3.4가동",0.8009777816480892,803840.0,643857.98,1.0,0.9512666131745389,0.048733386825461106,9.891015745070172,0.9512666131745389,0.5921109143488937,0.9512666131745389,21.0,10320.0
11170520,용산2가동,24.224122318,5.82558164771,1525.0694046239657,1017.413137356,16.9568856226,64052.91499420656,174995.059625232,"회현동, 용산2가동, 명동, 종로1.2.3.4가동, 한강로동",0.8022667799796226,419816.66,336804.96,1.0,0.9420230034617068,0.05797699653829325,8.037973859597075,0.9420230034617068,0.8339531890607721,0.9420230034617068,21.0,10320.0
11170530,남영동,23.3239828178,4.918993685292,1523.5075537281675,979.6072783476001,16.32678797246,63987.31725658304,168492.4518757872,"회현동, 남영동, 한강로동, 종로1.2.3.4가동, 명동",0.8016714931912555,430212.94,344889.45,1.0,0.9052774447000336,0.09472255529996641,8.768394370088606,0.9052774447000336,0.49780381148993125,0.9052774447000336,21.0,10320.0
11170555,청파동,23.0427169015,5.118275217358,1508.1263080950605,967.794109863,16.12990183105,63341.304939992544,166460.586896436,"청파동, 회현동, 한강로동, 명동, 종로1.2.3.4가동",0.8027296360337142,1082254.91,868758.09,1.0,0.9057015515101564,0.0942984484898437,8.969136311644023,0.9057015515101564,0.46828686627980565,0.9057015515101564,21.0,10320.0
11170560,원효로1동,23.6061875242,5.3446827450576,1473.0942583203976,991.4598760164,16.52433126694,61869.9588494567,170531.0986748208,"한강로동, 여의동, 원효로1동, 명동, 종로1.2.3.4가동",0.8002377995122236,980187.04,784382.72,1.0,0.9378515248270641,0.062148475172935994,8.202419215544703,0.9378515248270641,0.4899207447046549,0.9378515248270641,21.0,10320.0
11170570,원효로2동,26.5380342651,6.4712414075453,1525.8886690344946,1114.5974391342,18.57662398557,64087.32409944877,191710.75953108238,"여의동, 한강로동, 원효로2동, 명동, 종로1.2.3.4가동",0.8016377889246853,796464.05,638475.68,1.0,0.9253346345157579,0.07466536548424209,8.069779396027156,0.9253346345157579,0.7780636551327673,0.9253346345157579,21.0,10320.0
11170580,효창동,25.0305007574,5.62068041627,1512.7899998779585,1051.2810318108,17.521350530179998,63537.179994874255,180820.33747145758,"여의동, 한강로동, 효창동, 종로1.2.3.4가동, 청파동",0.8011305786251188,628180.99,503255.0,1.0,0.9562327647017913,0.04376723529820867,8.50659948337054,0.9562327647017913,0.8058680338205951,0.9562327647017913,21.0,10320.0
11170590,용문동,27.119438701099998,6.0577148200835005,1546.6188995354628,1139.0164254462,18.98360709077,64957.993780489436,195910.8251767464,"여의동, 한강로동, 종로1.2.3.4가동, 명동, 용문동",0.8026762426635095,635288.43,509930.93,1.0,0.9597443128229151,0.04025568717708494,10.176127101475036,0.9597443128229151,0.7160999534115507,0.9597443128229151,21.0,10320.0
11170625,한강로동,25.4313430792,5.7256759397903,1551.9107051787928,1068.1164093264001,17.80194015544,65180.2496175093,183716.0224041408,"한강로동, 여의동, 역삼1동, 종로1.2.3.4가동, 명동",0.8011048034252225,1392084.75,1115205.78,1.0,0.7658813873794664,0.23411861262053357,11.441755483620133,0.7658813873794664,0.5471885809156057,0.7658813873794664,21.0,10320.0
11170630,이촌1동,28.926709836,7.0439459616264,1554.64696494632,1214.921813112,20.2486968852,65295.17252774544,208966.551855264,"이촌1동, 여의동, 한강로동, 역삼1동, 종로1.2.3.4가동",0.8004136808314537,1105775.19,885077.59,1.0,0.9020105570631384,0.09798944293686161,12.640917245570638,0.9020105570631384,0.6678933928678907,0.9020105570631384,21.0,10320.0
11170640,이촌2동,28.7215953885,7.026997911625,1541.4763737066573,1206.307006317,20.10511677195,64742.00769567961,207484.80508652402,"한강로동, 여의동, 이촌2동, 이촌1동, 명동",0.8017987234087207,265875.23,213178.41999999998,1.0,0.9502007285728078,0.0497992714271923,8.725571483489151,0.9502007285728078,0.9064236830476695,0.9502007285728078,21.0,10320.0
11170650,이태원1동,23.5568568666,5.3735924037312,1489.259605975847,989.3879883972,16.489799806620002,62548.90345098558,170174.73400431842,"이태원1동, 한남동, 한강로동, 여의동, 명동",0.8005685827284995,260911.9,208877.87,1.0,0.8806637582047347,0.11933624179526535,8.666258444283924,0.8806637582047347,0.5797128729422709,0.8806637582047347,21.0,10320.0
11170660,이태원2동,27.8762310808,5.637655632515,1501.6503478937043,1170.8017053936,19.513361756560002,63069.31461153558,201377.89332769922,"이태원2동, 한남동, 한강로동, 회현동, 역삼1동",0.8017896004516109,385446.93,309047.34,1.0,0.9050149404295148,0.09498505957048521,12.387971721218214,0.9050149404295148,0.5844975332672409,0.9050149404295148,21.0,10320.0
11170685,한남동,26.4227954445,4.903356255744,1501.89021361826,1109.757408669,18.49595681115,63079.388971966924,190878.274291068,"한남동, 역삼1동, 명동, 종로1.2.3.4가동, 여의동",0.8009824097640872,636956.21,510190.72,1.0,0.7523448486087713,0.24765515139122876,13.059910120207373,0.7523448486087713,0.28998123280858196,0.7523448486087713,21.0,10320.0
11170690,서빙고동,25.491446123,6.210039598594,1564.1036623240188,1070.640737166,17.8440122861,65692.35381760879,184150.206792552,"한강로동, 서빙고동, 여의동, 종로1.2.3.4가동, 한남동",0.8001832177363888,559618.31,447797.18,1.0,0.898784221910464,0.10121577808953598,7.769250802703799,0.898784221910464,0.7440674107970812,0.898784221910464,21.0,10320.0
11170700,보광동,24.5401813858,6.1021573436498,1494.5162258920236,1030.6876182036,17.178126970060003,62769.68148746499,177278.27033101922,"한남동, 이태원1동, 보광동, 한강로동, 여의동",0.8035861565930015,296955.8,238629.57,1.0,0.950959137210028,0.04904086278997192,6.521769342724217,0.950959137210028,0.7840410742367138,0.950959137210028,21.0,10320.0
11200520,왕십리2동,27.5588446274,5.6889124859712,1477.4244309082828,1157.4714743508,19.29119123918,62051.82609814788,199085.09358833762,"왕십리도선동, 왕십리2동, 명동, 종로1.2.3.4가동, 역삼1동",0.8021606367895177,993657.06,797072.58,1.0,0.9527533239193852,0.04724667608061489,9.716176324263087,0.9527533239193852,0.3361293282558943,0.9527533239193852,21.0,10320.0
11200535,왕십리도선동,27.688165697400002,5.7829868811854,1527.4947822953588,1162.9029592908,19.38171598818,64154.78085640507,200019.30899801763,"왕십리도선동, 명동, 종로1.2.3.4가동, 역삼1동, 소공동",0.802135572632034,1729169.94,1387028.72,1.0,0.9017662662385246,0.0982337337614754,9.579500928544388,0.9017662662385246,0.6487753489468546,0.9017662662385246,21.0,10320.0
11200540,마장동,28.0703973846,6.5000949275347,1572.484774175654,1178.9566901532,19.64927816922,66044.36051537747,202780.55070635042,"마장동, 왕십리도선동, 역삼1동, 종로1.2.3.4가동, 사근동",0.8016213461639004,1211506.86,971169.76,1.0,0.8795680891052456,0.12043191089475438,9.712328433133106,0.8795680891052456,0.8048378491744823,0.8795680891052456,21.0,10320.0
11200550,사근동,28.2283188319,6.6341127958387,1548.1220155350818,1185.5893909398,19.759823182330003,65021.12465247344,203921.37524164564,"사근동, 행당1동, 성수2가3동, 역삼1동, 명동",0.8017972612417954,577259.43,462845.02999999997,1.0,0.8801305266257261,0.1198694733742739,9.422963834172101,0.8801305266257261,0.8887297912792597,0.8801305266257261,21.0,10320.0
11200560,행당1동,27.942683727,6.2484366642648,1547.2675080439183,1173.592716534,19.5598786089,64985.23533784457,201857.947243848,"행당1동, 명동, 역삼1동, 종로1.2.3.4가동, 여의동",0.8025099543990346,889654.41,713956.52,1.0,0.9316510338752841,0.06834896612471583,10.1323397971805,0.9316510338752841,0.3214249476775666,0.9316510338752841,21.0,10320.0
11200570,행당2동,27.6469835409,6.6866060242247,1589.3508122790442,1161.1733087178,19.35288847863,66752.73411571985,199721.8090994616,"여의동, 종로1.2.3.4가동, 행당2동, 명동, 역삼1동",0.8012554062871822,1380198.6,1105891.59,1.0,0.9496244292806313,0.05037557071936861,11.973360783484502,0.9496244292806313,0.6519859009519974,0.9496244292806313,21.0,10320.0
11200580,응봉동,26.0875239969,6.7995066648335,1554.3277238365044,1095.6760078698,18.26126679783,65281.76440113319,188456.2733536056,"역삼1동, 여의동, 응봉동, 종로1.2.3.4가동, 명동",0.8025394130225816,720135.71,577937.29,1.0,0.9588792064273963,0.041120793572603696,7.878621985586236,0.9588792064273963,0.6317370332445307,0.9588792064273963,21.0,10320.0
11200590,금호1가동,24.1369829205,6.3405586885964,1536.5946970033317,1013.753282661,16.89588804435,64536.97727413993,174365.564617692,"금호1가동, 여의동, 역삼1동, 종로1.2.3.4가동, 금호2.3가동",0.8015637520441311,835159.26,669433.39,1.0,0.9471161873177553,0.05288381268224461,8.490935036175445,0.9471161873177553,0.7845620081734639,0.9471161873177553,21.0,10320.0
11200615,금호2.3가동,27.3047068958,6.8339750947524,1535.196627705696,1146.7976896236,19.11329482706,64478.25836363924,197249.2026152592,"금호2.3가동, 여의동, 종로1.2.3.4가동, 역삼1동, 명동",0.80026760147775,1222347.51,978205.11,1.0,0.9406225755659773,0.059377424434022844,8.795912245478535,0.9406225755659773,0.7699479939099482,0.9406225755659773,21.0,10320.0
11200620,금호4가동,27.2715953772,6.5613660516133,1606.6755088889288,1145.4070058424,19.090116764039998,67480.37137333502,197010.00500489277,"금호4가동, 금호2.3가동, 종로1.2.3.4가동, 명동, 여의동",0.8012506582389597,711671.64,570227.37,1.0,0.937875114623137,0.062124885376862914,8.098328810502899,0.937875114623137,0.7491165268074238,0.937875114623137,21.0,10320.0
11200645,옥수동,28.476256734,6.322251805348,1610.2872642544926,1196.002782828,19.933379713799997,67632.06509868869,205712.47864641598,"옥수동, 역삼1동, 여의동, 종로1.2.3.4가동, 명동",0.8008076157944686,1390101.59,1113203.94,1.0,0.8998098048413303,0.10019019515866967,10.187222380088912,0.8998098048413303,0.6677085979378553,0.8998098048413303,21.0,10320.0
11200650,성수1가1동,27.457679287999998,5.4867122713492,1504.2079120742667,1153.222530096,19.2203755016,63176.7323071192,198354.275176512,"성수1가1동, 성수2가3동, 성수1가2동, 역삼1동, 성수2가1동",0.8023877339852498,825496.48,662368.25,1.0,0.8906880424899593,0.10931195751004068,11.524250424152429,0.8906880424899593,0.5431338390584672,0.8906880424899593,21.0,10320.0
11200660,성수1가2동,24.8462744257,5.7336924214904,1521.5527213862733,1043.5435258794,17.39239209799,63905.21429822348,179489.48645125682,"성수1가2동, 성수2가3동, 성수1가1동, 역삼1동, 삼성1동",0.8001340063376571,773948.47,619262.49,1.0,0.8724437677470178,0.12755623225298207,8.036004929005339,0.8724437677470178,0.538095182913622,0.8724437677470178,21.0,10320.0
11200670,성수2가1동,24.7228694034,5.0444037453728,1496.39758460309,1038.3605149428001,17.306008582380002,62848.698553329785,178598.00857016162,"성수2가3동, 성수2가1동, 성수1가1동, 역삼1동, 성수1가2동",0.8023517935144273,737294.32,591569.42,1.0,0.8916116387490077,0.10838836125099231,8.30751019468521,0.8916116387490077,0.6934722835157244,0.8916116387490077,21.0,10320.0
11200690,성수2가3동,25.0487458,5.3273010008,1544.390492071602,1052.0473236,17.53412206,64864.400667007285,180952.1396592,"성수2가3동, 성수1가2동, 성수2가1동, 역삼1동, 성수1가1동",0.802860586982521,761984.87,611767.62,1.0,0.7711399959350578,0.2288600040649422,9.82711622757066,0.7711399959350578,0.6564612436592416,0.7711399959350578,21.0,10320.0
11200720,송정동,28.1351225442,6.1056612086213,1477.5316532306238,1181.6751468564,19.69458578094,62056.329435686195,203248.12525930078,"성수2가3동, 송정동, 성수1가2동, 성수1가1동, 역삼1동",0.80280502505268,438805.35,352275.14,1.0,0.9541996065915976,0.04580039340840231,10.288349782372578,0.9541996065915976,0.6331991964783887,0.9541996065915976,21.0,10320.0
11200790,용답동,30.3214412048,6.8961526259448,1643.685347400291,1273.5005306016,21.22500884336,69034.78459081223,219042.09126347522,"용답동, 성수2가3동, 종로1.2.3.4가동, 답십리1동, 장안1동",0.8009125546336395,793515.23,635536.31,1.0,0.9270064837050773,0.07299351629492262,11.253340174278405,0.9270064837050773,0.5049190597838578,0.9270064837050773,21.0,10320.0
11215710,화양동,27.7102501777,6.4114614721862,1567.5467922773591,1163.8305074634,19.39717512439,65836.96527564908,200178.8472837048,"성수2가3동, 화양동, 역삼1동, 청담동, 삼성1동",0.8003955886190502,1360928.94,1089281.52,1.0,0.9326912660741733,0.06730873392582663,9.283516955717289,0.9326912660741733,0.5663525541623472,0.9326912660741733,21.0,10320.0
11215730,군자동,29.200877584,7.033943910909,1545.771830699898,1226.4368585280001,20.4406143088,64922.41688939571,210947.13966681602,"성수2가3동, 군자동, 역삼1동, 논현2동, 청담동",0.800107549553844,944364.68,755593.31,1.0,0.9367098551997501,0.06329014480024975,9.459321681764244,0.9367098551997501,0.49642515250906555,0.9367098551997501,21.0,10320.0
11215740,중곡1동,30.5405958864,7.5598082199193,1553.9218575921354,1282.7050272288,21.378417120479998,65264.71801886969,220625.26468335357,"역삼1동, 성수2가3동, 중곡1동, 삼성1동, 청담동",0.8021070466907337,900578.05,722360.0,1.0,0.9618856941137383,0.0381143058862617,9.236872513243883,0.9618856941137383,0.5366887689476266,0.9618856941137383,21.0,10320.0
11215750,중곡2동,29.557118038,7.3846217218806,1507.0987728228015,1241.398957596,20.6899826266,63298.14845855766,213520.62070651198,"역삼1동, 성수2가3동, 중곡2동, 중곡4동, 중곡1동",0.8015405049716491,1093363.56,876375.1799999999,1.0,0.9596641817263698,0.04033581827363025,8.407509234115626,0.9596641817263698,0.566414670181813,0.9596641817263698,21.0,10320.0
11215760,중곡3동,30.47674692,7.807682242588,1566.379804752787,1280.02337064,21.333722844,65787.95179961706,220164.01975008,"중곡3동, 역삼1동, 성수2가3동, 중곡1동, 논현2동",0.8010906032951594,828966.87,664077.57,1.0,0.9496903953554703,0.050309604644529715,8.285583002325453,0.9496903953554703,0.5827836963032099,0.9496903953554703,21.0,10320.0
11215770,중곡4동,32.1897537182,7.7165988498544,1615.6872306479422,1351.9696561644,22.53282760274,67858.86368721357,232538.7808602768,"중곡4동, 성수2가3동, 역삼1동, 구의2동, 종로1.2.3.4가동",0.8014562258454189,1475007.47,1182153.92,1.0,0.9238861213605756,0.07611387863942456,10.697297531618913,0.9238861213605756,1.0530366670411357,0.9238861213605756,21.0,10320.0
11215780,능동,30.386081255,7.5564724808998,1626.2368964872962,1276.21541271,21.2702568785,68301.94965246644,219509.05098611998,"성수2가3동, 역삼1동, 능동, 청담동, 논현2동",0.8024887172200011,752042.05,603505.26,1.0,0.9585693420468282,0.04143065795317177,10.80065254958614,0.9585693420468282,0.47999181697139687,0.9585693420468282,21.0,10320.0
11215810,광장동,32.7694843284,10.0320052097146,1600.0526470002524,1376.3183417927999,22.938639029879997,67202.2111740106,236726.75478836158,"광장동, 역삼1동, 여의동, 구의3동, 명동",0.8009230422441055,1669644.06,1337256.4,1.0,0.8970501767649047,0.10294982323509538,10.684809163848763,0.8970501767649047,0.9811653676088748,0.8970501767649047,21.0,10320.0
11215820,자양1동,30.7377942588,7.3983596529928,1559.4099625275883,1290.9873588696,21.51645598116,65495.21842615871,222049.8257255712,"자양1동, 역삼1동, 성수2가3동, 자양2동, 삼성1동",0.8017861402615664,1185471.29,950494.4500000001,1.0,0.925259405775594,0.07474059422440604,11.547608673230728,0.925259405775594,0.570422723738534,0.925259405775594,21.0,10320.0
11215830,자양2동,37.3329762034,7.1780693312242,1549.1902784299643,1567.9850005428,26.13308334238,65065.9916940585,269693.42009336164,"자양2동, 역삼1동, 자양1동, 성수2가3동, 구의3동",0.800022092278459,1418866.78,1135124.77,1.0,0.9134232177842441,0.08657678221575589,12.236910171017765,0.9134232177842441,0.6702757530014235,0.9134232177842441,21.0,10320.0
11215840,자양3동,29.4161365478,7.0001631510915,1561.9172189274711,1235.4777350076001,20.591295583460003,65600.52319495378,212502.17042130724,"자양3동, 성수2가3동, 역삼1동, 삼성1동, 화양동",0.8021591182342316,1444889.84,1159031.56,1.0,0.9333633330916373,0.0666366669083627,7.466024056268933,0.9333633330916373,1.0966011993442726,0.9333633330916373,21.0,10320.0
11215847,자양4동,25.250312135,6.055252666873,1586.6469445246796,1060.5131096700002,17.675218494500005,66639.17167003655,182408.25486324006,"자양4동, 성수2가3동, 역삼1동, 성수2가1동, 청담동",0.8001031655779743,1112212.06,889884.39,1.0,0.9139456980473609,0.08605430195263904,9.787547222855222,0.9139456980473609,0.5361717937528651,0.9139456980473609,21.0,10320.0
11215850,구의1동,29.5816026692,7.252267002728,1596.2874164940624,1242.4273121064,20.70712186844,67044.07149275062,213697.4976823008,"역삼1동, 성수2가3동, 구의1동, 구의3동, 자양1동",0.8013240517481848,1333997.71,1068964.45,1.0,0.9418940826329633,0.05810591736703686,10.959481285634977,0.9418940826329633,0.8716992600335856,0.9418940826329633,21.0,10320.0
11215860,구의2동,29.5775658265,7.1590692847139,1569.132725270177,1242.257764713,20.704296078549998,65903.57446134744,213668.335530636,"구의2동, 성수2가3동, 역삼1동, 구의3동, 광장동",0.8010596521580579,1358932.73,1088586.18,1.0,0.9359883661209074,0.0640116338790926,11.080873462841362,0.9359883661209074,0.7752098717473285,0.9359883661209074,21.0,10320.0
11215870,구의3동,31.393278558800002,8.3292642619984,1681.8797992065292,1318.5176994696,21.975294991160002,70638.95156667422,226785.04430877123,"구의3동, 역삼1동, 성수2가3동, 삼성1동, 명동",0.8005798849473591,1579058.06,1264162.12,1.0,0.8957860800322034,0.10421391996779654,10.583442187816935,0.8957860800322034,0.8123530159711119,0.8957860800322034,21.0,10320.0
11230515,신설동,25.1675819245,5.65889421314,1682.7363296176209,1057.038440829,17.61730734715,70674.92584394007,181810.611822588,"신설동, 종로1.2.3.4가동, 명동, 소공동, 종로5.6가동",0.8017006292178618,393339.12,315340.22000000003,1.0,0.904514749181059,0.09548525081894088,7.704192601613185,0.904514749181059,0.5214200652891509,0.904514749181059,21.0,10320.0
11230533,용두동,28.296322544,5.813856249455,1585.1482107662287,1188.445546848,19.8074257808,66576.2248521816,204412.634057856,"용두동, 종로1.2.3.4가동, 명동, 제기동, 신설동",0.8015269981300795,486191.82,389695.87,1.0,0.926687752682624,0.07331224731737598,9.207270106972604,0.926687752682624,0.4397323525613925,0.926687752682624,21.0,10320.0
11230536,용신동,28.6616527814,5.7401377472755994,1583.1319369654443,1203.7894168188,20.063156946979998,66491.54135254867,207051.77969283357,"용신동, 종로1.2.3.4가동, 명동, 제기동, 소공동",0.8018652069325684,1045092.62,838023.41,1.0,0.8759061754611366,0.12409382453886342,9.069621098596365,0.8759061754611366,0.4340999150103088,0.8759061754611366,21.0,10320.0
11230545,제기동,29.067322259,6.0600615753480005,1552.2860920136702,1220.827534878,20.347125581300002,65196.01586457415,209982.335999016,"제기동, 종로1.2.3.4가동, 용신동, 명동, 청량리동",0.8005387029847703,1201337.32,961717.02,1.0,0.8652788010344248,0.13472119896557513,8.345160476712003,0.8652788010344248,0.9588957464600832,0.8652788010344248,21.0,10320.0
11230560,전농1동,30.1491260634,7.2497906479613,1548.4441883762756,1266.2632946628,21.10438824438,65034.65591180358,217797.2866820016,"전농1동, 종로1.2.3.4가동, 명동, 답십리1동, 역삼1동",0.8014835586282284,1704175.32,1365868.5,1.0,0.903804487767307,0.09619551223269299,12.313781250716762,0.903804487767307,0.4806819333389666,0.903804487767307,21.0,10320.0
