근무동코드,분석후보수,중앙값_10만원절감당_통근시간증가_분,평균_10만원절감당_통근시간증가_분,중앙값_10만원절감당_월교통비증가_원,중앙값_10만원절감당_시간비용증가_원,중앙값_실질순절감액_원,월세착시비율
1156053500,63,19.281660210939695,23.321530663808865,2785.3407809443943,139290.71336382834,-65889.1091543514,0.6825396825396826
1156054000,81,28.314317487947193,27.409711687848464,4503.025182768528,204542.6295329305,-161292.61454804748,0.7777777777777778
1156055000,30,5.966597828422854,9.087517531350583,0.0,43102.70271252672,73229.58447845465,0.2
1156056000,49,3.9191240682320587,5.842668059123218,-40373.8207461913,28311.752268908403,160217.9366764005,0.061224489795918366
1156058500,1,-5.749483758205204,-5.749483758205204,-11875.982844817303,-41534.270669274396,162762.88198926678,0.0
1156060500,35,12.36143201774894,14.934260921514849,11064.740468428328,89298.98489621833,997.1473737219349,0.4857142857142857
1156061000,19,-3.196631125628492,-1.8206683028939488,0.0,-23092.46325154024,143278.68282104124,0.0
1156062000,43,5.10730418019864,7.08389339525396,-942.7850968062216,36895.165397754994,79600.37373445812,0.18604651162790697
1156063000,2,-1.939344328277397,-1.939344328277397,-11754.277886288075,-14009.823427475916,133818.15614614595,0.0
1156069000,1,-2.167253447773013,-2.167253447773013,-12412.45156451817,-15656.238906712268,130003.77012952665,0.0
1156072000,1,0.5572372559059108,0.5572372559059108,0.0,4025.481936664294,120562.94142629724,0.0
1159051000,2,8.549212711063944,8.549212711063944,0.0,61759.51262472595,48114.897492977674,0.0
1159052000,4,12.204098870218246,12.606419860314206,0.0,88162.41023845659,14243.078699685779,0.5
1159053000,3,9.65698785266704,10.08225986592715,0.0,69762.08024766669,37574.34953465199,0.3333333333333333
1159054000,1,6.269679217587359,6.269679217587359,9293.877428423613,45292.16266785107,61569.12431800767,0.0
1159056000,2,7.6635939444890475,7.6635939444890475,9094.56775202983,55361.802654988904,48062.40141700677,0.0
1159060500,2,-1.2497410777568312,-1.2497410777568312,-1321.047648421096,-9028.12954571536,127983.53210029611,0.0
1159062000,5,10.741093492081625,10.00364947260072,0.0,77593.65938679768,31707.79377088092,0.2
1159063000,7,13.706711529457234,14.571109106061845,9381.457982376684,99017.28408879906,-11151.741505349608,0.7142857142857143
1159065100,2,2.1648017511201205,2.1648017511201205,-5196.603388691305,15638.527850091756,119755.0936535858,0.0
1159066000,6,9.917827368605716,10.940983955687258,0.0,71646.3849108077,36082.370092401616,0.3333333333333333
1159067000,2,9.473822590420976,9.473822590420976,2430.934208626756,68438.8943932011,36307.631919607695,0.0
1159068000,8,9.553126021444129,11.677720345639985,0.0,69011.78237891238,36514.29143285836,0.375
1162052500,1,4.739082229386847,4.739082229386847,0.0,34235.130025090584,86038.21881714705,0.0
1162054500,1,2.118478908220029,2.118478908220029,14606.020992791518,15303.8916329815,71463.81686449444,0.0
1162056500,1,10.979335951570803,10.979335951570803,0.0,79314.72291414748,23361.835086927487,0.0
1162057500,5,2.7635363433208613,2.9702777127822904,0.0,19963.786544149876,133222.992629254,0.0
1162058500,5,5.5642686778020725,11.496452089005539,0.0,40196.27692844218,64183.60293194854,0.2
1162059500,6,7.041340456223574,6.374506334997082,0.0,50866.64345575909,72003.56297434366,0.16666666666666666
1162060500,2,6.354333330636127,6.354333330636127,0.0,45903.70398051539,61127.55610721516,0.0
1162061500,4,5.372397360046856,7.793970823133548,0.0,38810.19852897848,75523.89143285836,0.25
1162062500,4,6.166118173959374,6.975536643279608,0.0,44544.0376886825,69629.78170311176,0.0
1162063000,3,-3.8352625635777047,-4.074635296805753,0.0,-27705.936759285327,203116.78830795572,0.0
1162064500,1,9.098570275226914,9.098570275226914,0.0,65728.07166823922,35784.00883908186,0.0
1162068500,2,2.843196471804359,2.843196471804359,11317.836875635187,20539.251312314696,77908.5898498886,0.0
1162069500,4,1.8787632071324927,2.867069106969389,0.0,13572.1854083251,100214.36976547482,0.0
1162072500,8,-1.5564114243571288,0.13356076196104416,0.0,-11243.51612955595,119050.95614614601,0.0
1162073500,4,-3.017989153308205,-5.060806225630612,0.0,-21801.953643498484,162763.57965195514,0.0
1162076500,1,2.6119590013161997,2.6119590013161997,12189.14200614226,18868.791825508222,71265.88838520959,0.0
1165051000,161,13.585717859973233,13.622004318209767,11146.46684709493,98143.22582044665,-20420.613209145493,0.5900621118012422
1165052000,224,15.374356549166606,15.933025023461605,10876.169455149104,111064.35171117954,-40919.773140093326,0.6517857142857143
1165053000,159,20.951419315023976,20.182065266860647,5559.515111232312,151353.0531317332,-94890.62253280659,0.7232704402515723
1165053100,185,14.033694708231488,15.294571648209661,3664.8342007214346,101379.41057226426,-21703.207193564915,0.5891891891891892
1165054000,89,10.518014826980142,10.618196037654368,1280.5393728185888,75982.13911010454,43560.9903649324,0.24719101123595505
1165056000,40,6.774815360469022,7.473123677453773,3028.760967479739,48941.2661640282,81400.24039185992,0.2
1165057000,5,1.631602057458292,3.3957963347120677,1680.500791764717,11786.693263078694,93901.04285936986,0.0
1165058000,12,9.335313362723763,12.191164258644484,8453.71858746031,67438.30373231648,40619.04902264064,0.4166666666666667
1165058100,118,19.960333917314852,19.812843572941116,4544.6307453062855,144193.4522186825,-79451.22184919362,0.7711864406779662
1165059000,5,8.097057931516535,9.687681778531367,0.0,58493.146497275455,67595.72944229105,0.4
1165060000,9,12.14613093536555,13.24453026393641,2090.7274560875126,87743.64987708074,14550.674799273693,0.4444444444444444
1165061000,4,10.585058394509929,10.869246506353104,0.0,76466.46184193974,36854.18367664263,0.25
1165062000,3,11.730549230203685,10.140423780689613,2233.1568240230686,84741.48763899143,19213.500690230285,0.0
1165062100,6,18.111156570471053,17.657305152633032,3616.172760674068,130834.99506508291,-42730.24042540396,0.6666666666666666
1165065100,226,14.830463342746995,15.176400963839447,5206.664594008745,107135.26718800428,-35133.568534438324,0.6504424778761062
1165065200,204,17.016262146129115,18.66434795297703,9798.881652154705,122925.47774363671,-68113.83736267564,0.7254901960784313
1165066000,19,15.137521777165471,13.5039211753921,11626.986894162566,109353.45731824341,5662.176766606863,0.47368421052631576
1168051000,157,12.992182727280742,14.144524490507878,3608.830632485771,93855.52802187605,1975.5976169915812,0.4840764331210191
1168052100,185,11.089818296814805,11.015892601955994,4332.033119353213,80112.84737619018,24689.899805115245,0.3945945945945946
1168053100,172,13.678772942418668,14.338718834090807,3624.3611818588834,98815.45573603245,-3742.502790779283,0.5232558139534884
1168054500,210,11.513108344990094,12.158603626869192,3186.28073725734,83170.69468420844,21385.06986350956,0.38095238095238093
1168056500,141,13.865777474414175,14.379711053481786,3844.6983237624027,100166.37647516797,-8221.586791511072,0.5531914893617021
1168058000,174,18.967764143196533,19.758698425810795,3476.672757477991,137023.12817045173,-67015.39927724635,0.7586206896551724
1168059000,125,12.176546535140012,12.413790634251745,3458.930552698645,87963.37216985144,13936.32617638167,0.408
1168060000,10,8.092709007026672,7.177007387534863,562.3218547089587,58461.72986676067,70396.70910795694,0.2
1168061000,261,13.084756845944304,13.741088455040183,-30906.918917832158,94524.28345510166,77943.26353108263,0.23371647509578544
1168063000,256,12.505154291280276,13.544655673412878,3120.2631660712823,90337.23460020874,9393.26930286357,0.47265625
1168064000,262,20.891478539715447,22.285612624427394,10274.998836685205,150920.04097090437,-141394.66902557184,0.8931297709923665
1168065000,232,11.901870030451724,12.552829554455899,3226.3186992659594,85979.10909998324,12011.532729426923,0.4482758620689655
1168065500,185,14.219546666485726,14.678470821610714,2868.413413277876,102722.00511869289,-12842.112922801956,0.5459459459459459
1168065600,37,9.866193285747443,10.340740107701048,2229.747213587328,71273.3802962395,40347.80772463232,0.35135135135135137
1168066000,2,10.84113827544231,10.84113827544231,248.76666222924456,78316.38290179525,23144.254201889744,0.5
1168067000,1,-6.874838800241733,-6.874838800241733,-10896.907601938468,-49663.83549294627,227476.1173584446,0.0
1168067500,6,19.18630355278044,16.816804100840976,8992.18167236376,138601.8568652859,-94040.15705973768,0.6666666666666666
1168069000,6,5.636645069090239,3.4954741653506924,680.1795754150788,40719.123979107884,159829.86575345643,0.0
1168070000,5,5.453847195344049,4.058861622452343,-40346.07413828383,39398.592139165434,162882.78893303353,0.0
1168072000,7,3.1016571998954015,2.7592643073638077,892.2575506548415,22406.371612044382,158742.1625175617,0.0
1168073000,1,-6.8260189142820655,-6.8260189142820655,-549.8430464623706,-49311.160636773646,209444.77199539662,0.0
1168075000,30,17.026605194422665,13.76590773211626,-32427.644800289527,123000.19592450932,38259.56226673597,0.4
1171051000,1,11.922195323277595,11.922195323277595,1802.8169126206446,86125.93901535733,14478.775556787252,0.0
1171052000,16,9.191279181177144,11.164698051418664,-1912.438427815069,66397.8008048237,64279.63620140392,0.3125
1171053100,3,-3.8529275056386205,-2.92124145999294,0.0,-27833.54830073339,222779.28226594554,0.0
1171053200,3,-0.3346763945864866,1.3446602843960402,0.0,-2417.7022744927845,143541.29613613337,0.0
1171055000,3,-7.259842461135386,-6.2821470667468935,0.0,-52445.10193924202,205784.35510168454,0.0
1171056100,7,0.22031397279060788,2.5421588931441863,-1098.7826400272102,1591.548139439362,178669.46996428794,0.14285714285714285
1171056200,15,4.384892136994299,7.557797427848451,1017.5626151655072,31676.46079764682,134260.9681306744,0.26666666666666666
1171056600,9,-3.6244055196201885,-4.1109643171741155,0.0,-26182.70547373621,238774.84630718885,0.0
1171057000,7,-3.244039089814867,-0.7729637602791838,0.0,-23434.9383848226,208849.41284367305,0.0
1171058000,10,1.058219276690833,3.5779221125595178,0.0,7644.5760548145845,128900.69970193981,0.1
1171059000,2,-0.6467789496517569,-0.6467789496517569,0.0,-4672.331132284295,235439.65991581752,0.0
1171060000,11,5.946630237858201,9.671606038518107,0.0,42958.456838287624,82493.32000965481,0.36363636363636365
1171061000,7,5.311931559614375,5.508592230996904,-914.3488750155891,38373.39358665424,122487.76251756173,0.0
1171062000,40,18.624624809397528,20.77242428919925,7084.290787441585,134544.28962308774,-70824.00976798005,0.65
1171063100,11,4.130425137262454,6.931308609838507,1521.3896623273888,29838.191191583963,101993.53719069701,0.2727272727272727
1171063200,11,17.19110605108224,15.486942910283615,1721.624853851186,124188.55011301811,-36883.00702713436,0.6363636363636364
1171064100,10,9.604457325548356,11.28069247560063,-2972.4047341052888,69382.59971976132,48511.507188674994,0.3
1171064200,121,21.695950810993317,21.466709424478744,8713.566764234421,156731.54865861573,-128366.44876252016,0.8264462809917356
1171064600,6,-0.08985544498584422,1.8340382165655968,0.0,-649.1157345777458,202771.19827947224,0.0
1171064700,3,-3.1164006760885696,-3.344328747263822,0.0,-22512.87848406383,267323.6404046902,0.0
1171065000,23,11.395814374460212,12.294355949473664,846.7226254376914,82323.3630411006,19240.573154575497,0.30434782608695654
1171067000,13,6.507318047937589,9.393709752982579,0.0,47008.86557830111,58974.85529905875,0.3076923076923077
1171068000,15,13.387225903067861,16.983856108010553,0.0,96709.31992376222,-3838.6176709240535,0.5333333333333333
1171069000,6,-1.1574465803578413,3.149308977023379,0.0,-8361.39409650505,161807.0201627536,0.16666666666666666
1171071000,99,20.06881512389037,19.495254594068776,8254.17054803664,144977.12045498408,-85450.75313802864,0.7575757575757576
1171072000,2,9.25285551460015,9.25285551460015,0.0,66842.62823747148,86361.74371784185,0.0
1174051500,2,2.0740763104432416,2.0740763104432416,-6202.122318944151,14983.127266641955,104438.62215263942,0.0
1174052500,3,7.847794879191204,6.712173788274563,0.0,56692.470207277256,56839.859314852045,0.3333333333333333
1174052600,2,4.564314030329019,4.564314030329019,6794.028330472705,32972.60455509684,58028.06242007937,0.5
1174053000,2,-2.9300569588640597,-2.9300569588640597,1686.1799162655427,-21166.731470833965,147186.71881837715,0.0
1174054000,2,7.183959464879035,7.183959464879035,0.0,51896.92317428613,55621.49791577915,0.0
1174056000,2,6.966904817429681,6.966904817429681,-5243.220785553196,50328.92040111199,60871.497915779175,0.0
1174057000,2,9.233336050372374,9.233336050372374,767.9982544860967,66701.61962789003,48485.09933663198,0.5
1174058000,2,0.060783931913271694,0.060783931913271694,800.017924577744,439.1031241414894,127533.89791577912,0.0
1174059000,1,6.139163134101274,6.139163134101274,0.0,44349.31448074762,58015.1365167062,0.0
1174060000,3,-1.72663963146598,-2.9483233586715216,-4028.8258067539596,-12473.244697710243,129838.19168807426,0.0
1174061000,12,3.0061046413511985,4.417248841941056,0.0,21716.099929121054,119304.47651607863,0.16666666666666666
1174062000,5,4.706621334745212,5.594535109642209,3768.820269102595,34000.6325221994,106572.24305010677,0.2
1174064000,8,2.3099976766540617,5.252030288120369,1080.421017837025,16687.423216148945,154178.922393116,0.125
1174065000,4,-2.2788745310546004,-5.811085153013854,0.0,-16462.589612338426,164890.87197409698,0.0
1174066000,7,-5.398060205030148,-6.733153958061093,-1218.9168204906784,-38995.586921137794,249279.79414885558,0.0
1174068500,12,1.5006652222549666,2.7074816154166346,-2891.4813651944078,10840.805565569848,116072.9519870302,0.08333333333333333
1174069000,3,-6.6103517783893455,-6.825143207955674,0.0,-47753.181247084634,194266.1916880742,0.0
1174070000,4,-6.2308848739080185,-6.545510533144965,0.0,-45011.91232911153,214393.99645843077,0.0
